day;ppm
20/08/2019;137,159
21/08/2019;137,187
22/08/2019;136,939
23/08/2019;136,904
24/08/2019;137,269
25/08/2019;137,430
26/08/2019;137,346
27/08/2019;137,524
28/08/2019;137,666
29/08/2019;137,581
30/08/2019;137,795
31/08/2019;138,041
01/09/2019;137,746
02/09/2019;137,785
03/09/2019;137,865
04/09/2019;137,842
05/09/2019;137,863
06/09/2019;137,865
07/09/2019;137,747
08/09/2019;137,597
09/09/2019;137,441
10/09/2019;137,580
11/09/2019;137,786
12/09/2019;136,917
13/09/2019;137,122
14/09/2019;137,322
15/09/2019;137,228
16/09/2019;137,552
17/09/2019;137,645
18/09/2019;137,888
19/09/2019;137,339
20/09/2019;137,047
21/09/2019;137,253
22/09/2019;137,367
23/09/2019;137,545
24/09/2019;137,148
25/09/2019;136,874
26/09/2019;136,976
27/09/2019;137,405
28/09/2019;137,708
29/09/2019;137,848
30/09/2019;138,294
01/10/2019;138,745
02/10/2019;139,192
03/10/2019;139,072
04/10/2019;139,114
05/10/2019;139,056
06/10/2019;139,115
07/10/2019;138,847
08/10/2019;139,518
09/10/2019;139,653
10/10/2019;139,449
11/10/2019;139,478
12/10/2019;139,275
13/10/2019;139,191
14/10/2019;139,075
15/10/2019;139,084
16/10/2019;138,882
17/10/2019;138,944
18/10/2019;139,002
19/10/2019;139,096
20/10/2019;139,121
21/10/2019;139,261
22/10/2019;139,204
23/10/2019;139,220
24/10/2019;139,185
25/10/2019;139,223
26/10/2019;139,580
27/10/2019;139,511
28/10/2019;139,172
29/10/2019;138,855
30/10/2019;138,773
31/10/2019;138,879
01/11/2019;138,663
02/11/2019;138,705
03/11/2019;138,784
04/11/2019;138,303
05/11/2019;138,470
06/11/2019;138,997
07/11/2019;138,998
08/11/2019;138,757
09/11/2019;139,041
10/11/2019;139,034
11/11/2019;139,967
12/11/2019;140,040
13/11/2019;139,507
14/11/2019;138,924
15/11/2019;139,073
16/11/2019;139,422
17/11/2019;139,569
18/11/2019;139,525
19/11/2019;139,560
20/11/2019;139,518
21/11/2019;139,351
22/11/2019;139,160
23/11/2019;139,465
24/11/2019;138,806
25/11/2019;138,729
26/11/2019;139,094
27/11/2019;138,916
28/11/2019;139,231
29/11/2019;139,160
30/11/2019;139,074
01/12/2019;139,163
02/12/2019;139,236
03/12/2019;139,304
04/12/2019;139,397
05/12/2019;139,499
06/12/2019;139,534
07/12/2019;139,537
08/12/2019;139,249
09/12/2019;139,319
10/12/2019;139,412
11/12/2019;139,509
12/12/2019;138,855
13/12/2019;139,289
14/12/2019;138,765
15/12/2019;138,515
16/12/2019;138,671
17/12/2019;138,964
18/12/2019;139,294
19/12/2019;139,134
20/12/2019;139,090
21/12/2019;139,482
22/12/2019;139,893
23/12/2019;
24/12/2019;139,239
25/12/2019;
26/12/2019;
27/12/2019;138,877
28/12/2019;138,564
29/12/2019;138,661
30/12/2019;138,890
31/12/2019;
01/01/2020;139,010
02/01/2020;139,096
03/01/2020;139,118
04/01/2020;139,062
05/01/2020;138,339
06/01/2020;138,663
07/01/2020;139,083
08/01/2020;139,360
09/01/2020;139,546
10/01/2020;139,791
11/01/2020;140,019
12/01/2020;140,210
13/01/2020;140,380
14/01/2020;140,552
15/01/2020;140,631
16/01/2020;140,595
17/01/2020;140,562
18/01/2020;140,359
19/01/2020;140,192
20/01/2020;140,172
21/01/2020;140,318
22/01/2020;140,524
23/01/2020;140,680
24/01/2020;140,720
25/01/2020;140,909
26/01/2020;140,915
27/01/2020;140,685
28/01/2020;140,429
29/01/2020;140,338
30/01/2020;140,215
31/01/2020;140,421
01/02/2020;140,519
02/02/2020;140,600
03/02/2020;140,539
04/02/2020;140,499
05/02/2020;139,891
06/02/2020;139,692
07/02/2020;139,642
08/02/2020;139,811
09/02/2020;139,835
10/02/2020;139,443
11/02/2020;139,181
12/02/2020;139,366
13/02/2020;139,495
14/02/2020;139,232
15/02/2020;139,632
16/02/2020;139,937
17/02/2020;140,216
18/02/2020;140,494
19/02/2020;140,563
20/02/2020;140,595
21/02/2020;140,828
22/02/2020;141,152
23/02/2020;141,325
24/02/2020;141,737
25/02/2020;141,667
26/02/2020;141,907
27/02/2020;141,426
28/02/2020;141,039
29/02/2020;140,852
01/03/2020;140,759
02/03/2020;140,978
03/03/2020;140,774
04/03/2020;140,501
05/03/2020;139,667
06/03/2020;139,891
07/03/2020;139,876
08/03/2020;139,830
09/03/2020;139,691
10/03/2020;139,847
11/03/2020;140,192
12/03/2020;140,402
13/03/2020;140,588
14/03/2020;140,656
15/03/2020;140,844
16/03/2020;140,982
17/03/2020;141,103
18/03/2020;141,217
19/03/2020;141,220
20/03/2020;141,293
21/03/2020;141,363
22/03/2020;141,413
23/03/2020;140,947
24/03/2020;141,063
25/03/2020;142,195
26/03/2020;141,337
27/03/2020;140,699
28/03/2020;140,415
29/03/2020;140,277
30/03/2020;140,217
31/03/2020;140,095
01/04/2020;140,257
02/04/2020;140,446
03/04/2020;140,407
04/04/2020;140,439
05/04/2020;140,379
06/04/2020;140,394
07/04/2020;140,342
08/04/2020;140,345
09/04/2020;140,507
10/04/2020;140,726
11/04/2020;140,907
12/04/2020;140,945
13/04/2020;140,820
14/04/2020;141,125
15/04/2020;140,754
16/04/2020;140,970
17/04/2020;140,972
18/04/2020;141,287
19/04/2020;141,315
20/04/2020;141,392
21/04/2020;140,824
22/04/2020;140,672
23/04/2020;140,649
24/04/2020;140,653
25/04/2020;140,800
26/04/2020;140,579
27/04/2020;140,004
28/04/2020;139,708
29/04/2020;140,082
30/04/2020;139,945
01/05/2020;139,609
02/05/2020;137,385
03/05/2020;136,309
04/05/2020;135,955
05/05/2020;136,710
06/05/2020;137,244
07/05/2020;137,675
08/05/2020;138,679
09/05/2020;139,459
10/05/2020;139,890
11/05/2020;140,358
12/05/2020;140,781
13/05/2020;141,098
14/05/2020;141,249
15/05/2020;141,537
16/05/2020;141,863
17/05/2020;142,001
18/05/2020;142,358
19/05/2020;142,501
20/05/2020;141,907
21/05/2020;141,911
22/05/2020;141,960
23/05/2020;142,019
24/05/2020;141,950
25/05/2020;141,334
26/05/2020;140,741
27/05/2020;141,029
28/05/2020;140,832
29/05/2020;140,904
30/05/2020;140,765
31/05/2020;140,239
01/06/2020;139,435
02/06/2020;139,551
03/06/2020;139,853
04/06/2020;140,334
05/06/2020;140,515
06/06/2020;139,393
07/06/2020;139,487
08/06/2020;139,592
09/06/2020;140,037
10/06/2020;140,802
11/06/2020;141,123
12/06/2020;140,250
13/06/2020;140,105
14/06/2020;140,613
15/06/2020;140,752
16/06/2020;140,767
17/06/2020;141,112
18/06/2020;141,656
19/06/2020;141,955
20/06/2020;142,055
21/06/2020;142,133
22/06/2020;142,031
23/06/2020;141,960
24/06/2020;141,976
25/06/2020;141,846
26/06/2020;141,814
27/06/2020;141,771
28/06/2020;141,611
29/06/2020;142,029
30/06/2020;141,990
01/07/2020;142,137
02/07/2020;142,338
03/07/2020;142,319
04/07/2020;142,455
05/07/2020;142,288
06/07/2020;142,337
07/07/2020;142,424
08/07/2020;142,412
09/07/2020;142,211
10/07/2020;142,414
11/07/2020;142,637
12/07/2020;142,913
13/07/2020;142,720
14/07/2020;142,678
15/07/2020;142,191
16/07/2020;141,796
17/07/2020;141,583
18/07/2020;141,498
19/07/2020;141,305
20/07/2020;141,317
21/07/2020;141,408
22/07/2020;141,461
23/07/2020;141,711
24/07/2020;141,678
25/07/2020;141,670
26/07/2020;141,621
27/07/2020;141,822
28/07/2020;141,668
