day;ppm
27/07/2019;-32,565
28/07/2019;-32,599
29/07/2019;-32,682
30/07/2019;-32,827
31/07/2019;-32,955
01/08/2019;-33,014
02/08/2019;-33,089
03/08/2019;-33,303
04/08/2019;-33,311
05/08/2019;-33,257
06/08/2019;-33,286
07/08/2019;-33,307
08/08/2019;-33,059
09/08/2019;-33,013
10/08/2019;-32,935
11/08/2019;-32,746
12/08/2019;-32,694
13/08/2019;-32,572
14/08/2019;-32,628
15/08/2019;-32,654
16/08/2019;-32,763
17/08/2019;-32,788
18/08/2019;-32,818
19/08/2019;-32,760
20/08/2019;-32,623
21/08/2019;-32,652
22/08/2019;-32,626
23/08/2019;-32,727
24/08/2019;-32,712
25/08/2019;-32,802
26/08/2019;-32,104
27/08/2019;-31,958
28/08/2019;-31,949
29/08/2019;-31,970
30/08/2019;-31,843
31/08/2019;-31,916
01/09/2019;-32,017
02/09/2019;-31,888
03/09/2019;-32,097
04/09/2019;-32,265
05/09/2019;-32,222
06/09/2019;-31,950
07/09/2019;-31,879
08/09/2019;-31,917
09/09/2019;-31,648
10/09/2019;-31,627
11/09/2019;-31,662
12/09/2019;-31,643
13/09/2019;-32,007
14/09/2019;-31,931
15/09/2019;-31,972
16/09/2019;-32,003
17/09/2019;-31,986
18/09/2019;-31,887
19/09/2019;-31,729
20/09/2019;-31,744
21/09/2019;-31,646
22/09/2019;-31,566
23/09/2019;-31,397
24/09/2019;-31,641
25/09/2019;-31,481
26/09/2019;-31,363
27/09/2019;-31,468
28/09/2019;-31,491
29/09/2019;-31,350
30/09/2019;-31,368
01/10/2019;-31,461
02/10/2019;-31,406
03/10/2019;-31,175
04/10/2019;-31,137
05/10/2019;-31,131
06/10/2019;-30,976
07/10/2019;-30,901
08/10/2019;-30,741
09/10/2019;-30,678
10/10/2019;-30,519
11/10/2019;-30,516
12/10/2019;-30,541
13/10/2019;-30,539
14/10/2019;-30,506
15/10/2019;-30,362
16/10/2019;-30,316
17/10/2019;-30,299
18/10/2019;-30,299
19/10/2019;-30,347
20/10/2019;-30,342
21/10/2019;-30,329
22/10/2019;-30,260
23/10/2019;-30,287
24/10/2019;-30,242
25/10/2019;-30,289
26/10/2019;-30,463
27/10/2019;-30,433
28/10/2019;-30,445
29/10/2019;-30,408
30/10/2019;-30,337
31/10/2019;-30,192
01/11/2019;-30,156
02/11/2019;-30,037
03/11/2019;-29,813
04/11/2019;-29,753
05/11/2019;-29,660
06/11/2019;-29,517
07/11/2019;-29,502
08/11/2019;-29,453
09/11/2019;-29,229
10/11/2019;-28,951
11/11/2019;-29,108
12/11/2019;-28,798
13/11/2019;-28,455
14/11/2019;-28,188
15/11/2019;-27,992
16/11/2019;-27,919
17/11/2019;-27,751
18/11/2019;-27,818
19/11/2019;-27,669
20/11/2019;-27,909
21/11/2019;-28,079
22/11/2019;-28,201
23/11/2019;-28,236
24/11/2019;
25/11/2019;
26/11/2019;-28,263
27/11/2019;-28,298
28/11/2019;-28,049
29/11/2019;-27,896
30/11/2019;-27,922
01/12/2019;-27,988
02/12/2019;-28,172
03/12/2019;-28,467
04/12/2019;-28,686
05/12/2019;-28,893
06/12/2019;-28,923
07/12/2019;-28,932
08/12/2019;-28,957
09/12/2019;-28,961
10/12/2019;-28,854
11/12/2019;-28,789
12/12/2019;-28,735
13/12/2019;-28,396
14/12/2019;-27,994
15/12/2019;-27,956
16/12/2019;-28,177
17/12/2019;-28,307
18/12/2019;-28,725
19/12/2019;-29,042
20/12/2019;-29,140
21/12/2019;-29,552
22/12/2019;-29,469
23/12/2019;-29,294
24/12/2019;-29,214
25/12/2019;-29,571
26/12/2019;-29,306
27/12/2019;-28,977
28/12/2019;-28,723
29/12/2019;-28,392
30/12/2019;-28,215
31/12/2019;-27,954
01/01/2020;-27,716
02/01/2020;-27,753
03/01/2020;-27,792
04/01/2020;-27,847
05/01/2020;-28,069
06/01/2020;-28,092
07/01/2020;-28,106
08/01/2020;-28,139
09/01/2020;-28,120
10/01/2020;-28,108
11/01/2020;-28,182
12/01/2020;-28,248
13/01/2020;-28,295
14/01/2020;-28,340
15/01/2020;-28,272
16/01/2020;-28,294
17/01/2020;-28,203
18/01/2020;-28,178
19/01/2020;-28,196
20/01/2020;-28,241
21/01/2020;-28,269
22/01/2020;-28,238
23/01/2020;-28,181
24/01/2020;-28,169
25/01/2020;-28,158
26/01/2020;-28,080
27/01/2020;-28,038
28/01/2020;-27,832
29/01/2020;-27,776
30/01/2020;-27,855
31/01/2020;-27,845
01/02/2020;-27,817
02/02/2020;-27,842
03/02/2020;-27,796
04/02/2020;-27,835
05/02/2020;-27,880
06/02/2020;-27,748
07/02/2020;-27,808
08/02/2020;-27,814
09/02/2020;-27,840
10/02/2020;-27,692
11/02/2020;-27,721
12/02/2020;-27,862
13/02/2020;-27,867
14/02/2020;-27,757
15/02/2020;-27,726
16/02/2020;-27,717
17/02/2020;-27,699
18/02/2020;-27,738
19/02/2020;-27,767
20/02/2020;-27,654
21/02/2020;-27,680
22/02/2020;-27,671
23/02/2020;-27,528
24/02/2020;-27,459
25/02/2020;-27,414
26/02/2020;-27,338
27/02/2020;-27,330
28/02/2020;-27,366
29/02/2020;-27,392
01/03/2020;-27,258
02/03/2020;-27,196
03/03/2020;-27,152
04/03/2020;-26,841
05/03/2020;-26,671
06/03/2020;-26,632
07/03/2020;-26,544
08/03/2020;-26,478
09/03/2020;-26,520
10/03/2020;-26,769
11/03/2020;-26,892
12/03/2020;-26,830
13/03/2020;-26,943
14/03/2020;-27,035
15/03/2020;-27,058
16/03/2020;-27,163
17/03/2020;-27,214
18/03/2020;-27,265
19/03/2020;-27,184
20/03/2020;-27,244
21/03/2020;-27,224
22/03/2020;-27,219
23/03/2020;-27,118
24/03/2020;-27,028
25/03/2020;-27,292
26/03/2020;-27,422
27/03/2020;-27,117
28/03/2020;-27,332
29/03/2020;-27,404
30/03/2020;-27,507
31/03/2020;-27,438
01/04/2020;-27,341
02/04/2020;-27,188
03/04/2020;-27,194
04/04/2020;-27,221
05/04/2020;-27,181
06/04/2020;-27,102
07/04/2020;-27,156
08/04/2020;-27,043
09/04/2020;-27,126
10/04/2020;-27,101
11/04/2020;-27,210
12/04/2020;-27,139
13/04/2020;-27,068
14/04/2020;-26,969
15/04/2020;-26,926
16/04/2020;-26,951
17/04/2020;-26,911
18/04/2020;-26,863
19/04/2020;-26,841
20/04/2020;-27,015
21/04/2020;-26,925
22/04/2020;-26,818
23/04/2020;-26,598
24/04/2020;-26,316
25/04/2020;-26,396
26/04/2020;-26,459
27/04/2020;-26,484
28/04/2020;-26,374
29/04/2020;-26,229
30/04/2020;-26,214
01/05/2020;-26,191
02/05/2020;-26,420
03/05/2020;-26,592
04/05/2020;-26,570
05/05/2020;-26,566
06/05/2020;-26,405
07/05/2020;-26,301
08/05/2020;-26,366
09/05/2020;-26,428
10/05/2020;-26,506
11/05/2020;-26,456
12/05/2020;-26,418
13/05/2020;-26,489
14/05/2020;-26,343
15/05/2020;-26,346
16/05/2020;-26,436
17/05/2020;-26,515
18/05/2020;-26,592
19/05/2020;-26,517
20/05/2020;-26,413
21/05/2020;-26,352
22/05/2020;-26,415
23/05/2020;-26,353
24/05/2020;-26,240
25/05/2020;-26,194
26/05/2020;-26,151
27/05/2020;-26,148
28/05/2020;-26,141
29/05/2020;-26,134
30/05/2020;-26,000
31/05/2020;-25,872
01/06/2020;-25,799
02/06/2020;-25,698
03/06/2020;-25,662
04/06/2020;-25,693
05/06/2020;-25,785
06/06/2020;-25,803
07/06/2020;-25,874
08/06/2020;-25,834
09/06/2020;-25,695
10/06/2020;-25,652
11/06/2020;-25,592
12/06/2020;-25,578
13/06/2020;-25,499
14/06/2020;-25,596
15/06/2020;-25,524
16/06/2020;-25,438
17/06/2020;-25,325
18/06/2020;-25,369
19/06/2020;-25,442
20/06/2020;
21/06/2020;
22/06/2020;-25,478
23/06/2020;-25,654
24/06/2020;-25,727
25/06/2020;-25,721
26/06/2020;-25,755
27/06/2020;-25,756
28/06/2020;-25,734
29/06/2020;-25,602
30/06/2020;-25,558
01/07/2020;-25,353
02/07/2020;-25,358
03/07/2020;-25,078
04/07/2020;-25,069
05/07/2020;-25,057
06/07/2020;-24,922
07/07/2020;-25,047
08/07/2020;-25,129
09/07/2020;-25,202
10/07/2020;-25,252
11/07/2020;-25,315
12/07/2020;-25,410
13/07/2020;-25,450
14/07/2020;-25,397
15/07/2020;-25,369
16/07/2020;-25,437
17/07/2020;-25,329
18/07/2020;-25,386
19/07/2020;-25,354
20/07/2020;-25,349
21/07/2020;-25,378
22/07/2020;-25,589
23/07/2020;-25,549
24/07/2020;-25,404
25/07/2020;-25,295
26/07/2020;-25,100
27/07/2020;-25,001
28/07/2020;-25,119
29/07/2020;-25,014
30/07/2020;-24,749
31/07/2020;-24,585
01/08/2020;-24,620
02/08/2020;-24,498
03/08/2020;-24,441
04/08/2020;
05/08/2020;-24,416
06/08/2020;-24,574
07/08/2020;-24,644
08/08/2020;-24,749
09/08/2020;-24,771
10/08/2020;-24,905
11/08/2020;-24,825
12/08/2020;-24,851
13/08/2020;-24,751
14/08/2020;-24,673
15/08/2020;-24,499
16/08/2020;-24,264
17/08/2020;-24,213
18/08/2020;-24,237
19/08/2020;-24,419
20/08/2020;-24,396
21/08/2020;-24,265
22/08/2020;-24,261
23/08/2020;-24,232
24/08/2020;-24,322
25/08/2020;-24,371
26/08/2020;-24,432
27/08/2020;-24,415
28/08/2020;-24,370
29/08/2020;-24,322
30/08/2020;-24,538
31/08/2020;-24,457
01/09/2020;-24,528
02/09/2020;-24,562
03/09/2020;-24,356
04/09/2020;-24,288
05/09/2020;-24,145
06/09/2020;-24,124
07/09/2020;-24,228
08/09/2020;-24,234
09/09/2020;-24,290
10/09/2020;-24,306
11/09/2020;-24,359
12/09/2020;-24,300
13/09/2020;-24,280
14/09/2020;-24,253
15/09/2020;-24,470
16/09/2020;-24,424
17/09/2020;-24,335
18/09/2020;-24,280
19/09/2020;-24,193
20/09/2020;-24,105
21/09/2020;-24,066
22/09/2020;-23,946
23/09/2020;-23,809
24/09/2020;-23,642
25/09/2020;-23,556
26/09/2020;-23,488
27/09/2020;-23,405
28/09/2020;-23,443
29/09/2020;-23,434
30/09/2020;-23,404
01/10/2020;-23,436
02/10/2020;-23,351
03/10/2020;-23,335
04/10/2020;-23,262
05/10/2020;-23,268
06/10/2020;-23,259
07/10/2020;-23,263
08/10/2020;-23,378
09/10/2020;-23,513
10/10/2020;-23,575
11/10/2020;-23,564
12/10/2020;-23,482
13/10/2020;-23,242
14/10/2020;-23,179
15/10/2020;-23,288
16/10/2020;-23,272
17/10/2020;-23,324
18/10/2020;-23,391
19/10/2020;-23,315
20/10/2020;-23,314
21/10/2020;-23,312
22/10/2020;-23,368
23/10/2020;-23,368
24/10/2020;-23,272
25/10/2020;-23,262
26/10/2020;-23,293
27/10/2020;-23,227
28/10/2020;-23,200
29/10/2020;-23,227
30/10/2020;-23,258
31/10/2020;-23,266
01/11/2020;-23,340
02/11/2020;-23,282
03/11/2020;-23,315
04/11/2020;-23,408
05/11/2020;-23,469
06/11/2020;-23,442
07/11/2020;-23,433
08/11/2020;-23,449
09/11/2020;-23,517
10/11/2020;-23,475
11/11/2020;-23,448
12/11/2020;-23,477
13/11/2020;-23,374
14/11/2020;-23,312
15/11/2020;-23,291
16/11/2020;-23,162
17/11/2020;-22,968
18/11/2020;-22,763
19/11/2020;-22,756
20/11/2020;-22,736
21/11/2020;-22,761
22/11/2020;-22,727
23/11/2020;-22,827
24/11/2020;-22,819
25/11/2020;-22,583
26/11/2020;-22,260
27/11/2020;-22,144
28/11/2020;-22,356
29/11/2020;-22,714
30/11/2020;-22,782
01/12/2020;-22,795
02/12/2020;-22,995
03/12/2020;
04/12/2020;-22,425
05/12/2020;-22,297
06/12/2020;-22,331
07/12/2020;-22,344
08/12/2020;-22,365
09/12/2020;-22,438
10/12/2020;-22,455
11/12/2020;
12/12/2020;
13/12/2020;
14/12/2020;
15/12/2020;
16/12/2020;
17/12/2020;
18/12/2020;
19/12/2020;
20/12/2020;
21/12/2020;
22/12/2020;
23/12/2020;
24/12/2020;-22,357
25/12/2020;-22,169
26/12/2020;-21,965
27/12/2020;-21,731
28/12/2020;-21,653
29/12/2020;-21,457
30/12/2020;-21,392
31/12/2020;-21,237
01/01/2021;-21,257
02/01/2021;-21,097
03/01/2021;-21,158
04/01/2021;-21,169
05/01/2021;-21,177
06/01/2021;-21,126
07/01/2021;-21,139
08/01/2021;-21,081
09/01/2021;-21,121
10/01/2021;-21,202
11/01/2021;-21,103
12/01/2021;-21,118
13/01/2021;-21,267
14/01/2021;-21,310
15/01/2021;-21,267
16/01/2021;-21,573
17/01/2021;-21,564
18/01/2021;-21,301
19/01/2021;-21,185
20/01/2021;-21,197
21/01/2021;
22/01/2021;-21,196
23/01/2021;-20,989
24/01/2021;-20,926
25/01/2021;-20,702
26/01/2021;-20,662
27/01/2021;-20,719
28/01/2021;-20,764
29/01/2021;-20,454
30/01/2021;-20,440
31/01/2021;-20,485
01/02/2021;-20,392
02/02/2021;-20,048
03/02/2021;-20,143
04/02/2021;-20,258
05/02/2021;-20,421
06/02/2021;-20,555
07/02/2021;-20,663
08/02/2021;-20,556
09/02/2021;-20,455
10/02/2021;-20,346
11/02/2021;-21,065
12/02/2021;-21,142
13/02/2021;-21,057
14/02/2021;-21,051
15/02/2021;-21,075
16/02/2021;-21,017
17/02/2021;
18/02/2021;
19/02/2021;
20/02/2021;
21/02/2021;
22/02/2021;-21,342
23/02/2021;-21,933
24/02/2021;-22,406
25/02/2021;-22,955
26/02/2021;-22,093
27/02/2021;-22,498
28/02/2021;-23,017
01/03/2021;-23,558
02/03/2021;-23,957
03/03/2021;-24,353
04/03/2021;-24,786
05/03/2021;-25,142
