day;ppm
15/08/2019;15,070
16/08/2019;15,079
17/08/2019;15,083
18/08/2019;15,199
19/08/2019;15,211
20/08/2019;15,335
21/08/2019;15,441
22/08/2019;15,621
23/08/2019;15,488
24/08/2019;15,549
25/08/2019;15,578
26/08/2019;15,837
27/08/2019;15,796
28/08/2019;15,891
29/08/2019;15,860
30/08/2019;15,985
31/08/2019;16,027
01/09/2019;16,032
02/09/2019;16,081
03/09/2019;16,022
04/09/2019;16,005
05/09/2019;15,990
06/09/2019;16,076
07/09/2019;16,123
08/09/2019;16,118
09/09/2019;16,136
10/09/2019;
11/09/2019;16,164
12/09/2019;16,146
13/09/2019;16,069
14/09/2019;16,082
15/09/2019;16,251
16/09/2019;16,252
17/09/2019;16,283
18/09/2019;16,271
19/09/2019;16,365
20/09/2019;16,504
21/09/2019;16,508
22/09/2019;16,558
23/09/2019;16,702
24/09/2019;16,607
25/09/2019;16,706
26/09/2019;16,798
27/09/2019;16,909
28/09/2019;17,091
29/09/2019;17,123
30/09/2019;17,165
01/10/2019;17,253
02/10/2019;17,267
03/10/2019;17,351
04/10/2019;17,342
05/10/2019;17,397
06/10/2019;17,357
07/10/2019;17,446
08/10/2019;17,059
09/10/2019;17,178
10/10/2019;17,336
11/10/2019;17,382
12/10/2019;17,465
13/10/2019;17,509
14/10/2019;17,593
15/10/2019;17,726
16/10/2019;17,757
17/10/2019;17,831
18/10/2019;17,920
19/10/2019;17,963
20/10/2019;18,020
21/10/2019;18,056
22/10/2019;18,077
23/10/2019;18,096
24/10/2019;18,099
25/10/2019;17,991
26/10/2019;17,990
27/10/2019;18,120
28/10/2019;18,190
29/10/2019;18,228
30/10/2019;18,271
31/10/2019;18,346
01/11/2019;18,392
02/11/2019;18,484
03/11/2019;18,518
04/11/2019;18,622
05/11/2019;18,702
06/11/2019;18,832
07/11/2019;18,869
08/11/2019;18,698
09/11/2019;18,843
10/11/2019;18,833
11/11/2019;18,740
12/11/2019;18,761
13/11/2019;18,901
14/11/2019;19,079
15/11/2019;19,007
16/11/2019;18,775
17/11/2019;18,748
18/11/2019;18,789
19/11/2019;18,937
20/11/2019;19,045
21/11/2019;19,021
22/11/2019;19,057
23/11/2019;19,082
24/11/2019;19,096
25/11/2019;19,191
26/11/2019;19,153
27/11/2019;19,189
28/11/2019;19,315
29/11/2019;19,324
30/11/2019;19,349
01/12/2019;19,349
02/12/2019;19,385
03/12/2019;19,361
04/12/2019;19,210
05/12/2019;19,214
06/12/2019;19,264
07/12/2019;19,293
08/12/2019;19,344
09/12/2019;19,373
10/12/2019;19,424
11/12/2019;18,568
12/12/2019;18,875
13/12/2019;19,329
14/12/2019;19,163
15/12/2019;19,239
16/12/2019;
17/12/2019;19,163
18/12/2019;19,032
19/12/2019;
20/12/2019;19,138
21/12/2019;19,322
22/12/2019;19,425
23/12/2019;
