day;ppm
12/09/2019;-8,024
13/09/2019;-8,198
14/09/2019;-8,269
15/09/2019;-8,248
16/09/2019;-8,342
17/09/2019;-8,338
18/09/2019;-8,372
19/09/2019;-8,193
20/09/2019;-8,108
21/09/2019;-8,102
22/09/2019;-8,112
23/09/2019;-7,947
24/09/2019;-7,594
25/09/2019;-7,592
26/09/2019;-7,619
27/09/2019;-7,724
28/09/2019;-7,818
29/09/2019;-7,907
30/09/2019;-7,946
01/10/2019;-7,899
02/10/2019;-7,934
03/10/2019;-7,922
04/10/2019;-7,907
05/10/2019;-7,983
06/10/2019;-7,950
07/10/2019;-7,992
08/10/2019;-8,554
09/10/2019;-8,712
10/10/2019;-8,507
11/10/2019;-8,252
12/10/2019;-8,076
13/10/2019;-7,994
14/10/2019;-7,977
15/10/2019;-7,764
16/10/2019;
17/10/2019;
18/10/2019;-7,794
19/10/2019;-7,672
20/10/2019;-7,624
21/10/2019;-7,688
22/10/2019;-7,715
23/10/2019;-7,738
24/10/2019;-7,754
25/10/2019;-7,822
26/10/2019;-7,456
27/10/2019;-7,436
28/10/2019;-7,547
29/10/2019;-7,571
30/10/2019;-7,561
31/10/2019;-7,505
01/11/2019;-7,592
02/11/2019;-7,576
03/11/2019;-7,373
04/11/2019;-7,298
05/11/2019;-7,148
06/11/2019;-7,039
07/11/2019;-7,130
08/11/2019;-7,172
09/11/2019;-7,058
10/11/2019;-6,964
11/11/2019;-6,795
12/11/2019;-7,127
13/11/2019;-6,538
14/11/2019;-6,217
15/11/2019;-6,390
16/11/2019;-6,904
17/11/2019;-6,916
18/11/2019;-6,941
19/11/2019;-6,924
20/11/2019;-7,003
21/11/2019;-6,995
22/11/2019;-6,994
23/11/2019;-6,994
24/11/2019;-7,225
25/11/2019;
26/11/2019;-7,050
27/11/2019;-7,153
28/11/2019;-7,030
29/11/2019;-6,995
30/11/2019;-7,022
01/12/2019;-6,974
02/12/2019;-7,080
03/12/2019;-7,025
04/12/2019;-7,360
05/12/2019;-7,454
06/12/2019;-7,347
07/12/2019;-7,361
08/12/2019;-7,256
09/12/2019;-7,091
10/12/2019;-7,075
11/12/2019;-7,116
12/12/2019;-7,098
13/12/2019;-7,017
14/12/2019;-6,634
15/12/2019;-6,573
16/12/2019;-6,737
17/12/2019;-6,917
18/12/2019;-6,973
19/12/2019;-7,173
20/12/2019;-7,173
21/12/2019;-6,997
22/12/2019;-6,606
23/12/2019;
24/12/2019;
25/12/2019;-6,367
26/12/2019;-6,224
27/12/2019;-6,097
28/12/2019;-6,132
29/12/2019;-6,316
30/12/2019;-6,327
31/12/2019;-6,649
01/01/2020;-6,704
02/01/2020;-6,738
03/01/2020;-6,775
04/01/2020;-6,770
05/01/2020;-6,860
06/01/2020;-6,810
07/01/2020;-6,878
08/01/2020;-6,838
09/01/2020;-6,791
10/01/2020;-6,721
11/01/2020;-6,761
12/01/2020;-6,726
13/01/2020;-6,733
14/01/2020;-6,722
15/01/2020;-6,696
16/01/2020;-6,663
17/01/2020;-6,597
18/01/2020;-6,484
19/01/2020;-6,470
20/01/2020;-6,544
21/01/2020;-6,540
22/01/2020;-6,548
23/01/2020;-6,596
24/01/2020;-6,592
25/01/2020;-6,593
26/01/2020;-6,581
27/01/2020;-6,581
28/01/2020;-6,486
29/01/2020;-6,428
30/01/2020;-6,551
31/01/2020;-6,556
01/02/2020;-6,489
02/02/2020;-6,516
03/02/2020;-6,485
04/02/2020;-6,472
05/02/2020;-6,245
06/02/2020;-6,180
07/02/2020;-6,087
08/02/2020;-6,060
09/02/2020;-6,116
10/02/2020;-6,194
11/02/2020;-6,159
12/02/2020;-6,109
13/02/2020;-6,165
14/02/2020;-6,332
15/02/2020;-6,394
16/02/2020;-6,442
17/02/2020;-6,441
18/02/2020;-6,383
19/02/2020;-6,414
20/02/2020;-6,554
21/02/2020;-6,580
22/02/2020;-6,602
23/02/2020;-6,512
24/02/2020;-6,530
25/02/2020;-6,450
26/02/2020;-6,311
27/02/2020;-6,138
28/02/2020;-6,226
29/02/2020;-6,285
01/03/2020;-6,179
02/03/2020;-6,094
03/03/2020;-6,109
04/03/2020;-6,132
05/03/2020;-6,248
06/03/2020;-6,069
07/03/2020;-6,100
08/03/2020;-6,111
09/03/2020;-6,077
10/03/2020;-6,054
11/03/2020;-6,242
12/03/2020;-6,476
13/03/2020;-6,346
14/03/2020;-6,278
15/03/2020;-6,104
16/03/2020;-6,074
17/03/2020;-6,079
18/03/2020;-6,019
19/03/2020;-6,016
20/03/2020;-5,926
21/03/2020;-5,945
22/03/2020;-5,956
23/03/2020;-5,908
24/03/2020;-5,912
25/03/2020;-5,989
26/03/2020;-6,018
27/03/2020;-5,861
28/03/2020;-5,719
29/03/2020;-5,679
30/03/2020;-5,681
31/03/2020;-5,628
01/04/2020;-5,590
02/04/2020;-5,517
03/04/2020;-5,471
04/04/2020;-5,470
05/04/2020;-5,514
06/04/2020;-5,541
07/04/2020;-5,542
08/04/2020;-5,509
09/04/2020;-5,581
10/04/2020;-5,655
11/04/2020;-5,636
12/04/2020;-5,522
13/04/2020;-5,610
14/04/2020;-5,519
15/04/2020;-5,393
16/04/2020;-5,327
17/04/2020;-5,252
