day;ppm
31/07/2019;-16,884
01/08/2019;-17,048
02/08/2019;-17,204
03/08/2019;-17,228
04/08/2019;-17,340
05/08/2019;-17,361
06/08/2019;-17,531
07/08/2019;-17,541
08/08/2019;-17,468
09/08/2019;-17,774
10/08/2019;-17,587
11/08/2019;-17,321
12/08/2019;-17,157
13/08/2019;-17,102
14/08/2019;-17,120
15/08/2019;-16,837
16/08/2019;-16,661
17/08/2019;-16,386
18/08/2019;-16,263
19/08/2019;-16,134
20/08/2019;-16,222
21/08/2019;-16,251
22/08/2019;-15,705
23/08/2019;-15,497
24/08/2019;-15,693
25/08/2019;-15,590
26/08/2019;-15,467
27/08/2019;-15,718
28/08/2019;-15,749
29/08/2019;-15,890
30/08/2019;-15,868
31/08/2019;-15,948
01/09/2019;-15,874
02/09/2019;-15,945
03/09/2019;-15,935
04/09/2019;-16,088
05/09/2019;-15,940
06/09/2019;-15,851
07/09/2019;-15,781
08/09/2019;-15,563
09/09/2019;-15,292
10/09/2019;-15,360
11/09/2019;-15,502
12/09/2019;-15,500
13/09/2019;-15,523
14/09/2019;-15,452
15/09/2019;-15,265
16/09/2019;-15,294
17/09/2019;-15,317
18/09/2019;-15,265
19/09/2019;-15,190
20/09/2019;-14,935
21/09/2019;-15,099
22/09/2019;-15,103
23/09/2019;-14,858
24/09/2019;-14,901
25/09/2019;-14,879
26/09/2019;-14,918
27/09/2019;-15,080
28/09/2019;-14,968
29/09/2019;-14,959
30/09/2019;-15,033
01/10/2019;-15,092
02/10/2019;-15,163
03/10/2019;-14,996
04/10/2019;-14,795
05/10/2019;-14,733
06/10/2019;-14,810
07/10/2019;-14,781
08/10/2019;-16,100
09/10/2019;-15,970
10/10/2019;-15,826
11/10/2019;-15,893
12/10/2019;-15,616
13/10/2019;-15,341
14/10/2019;-15,084
15/10/2019;-15,088
16/10/2019;-14,969
17/10/2019;-14,845
18/10/2019;-14,723
19/10/2019;-14,709
20/10/2019;-14,542
21/10/2019;-14,592
22/10/2019;-14,557
23/10/2019;-14,362
24/10/2019;-14,249
25/10/2019;-14,401
26/10/2019;-15,191
27/10/2019;
28/10/2019;-14,990
29/10/2019;-14,781
30/10/2019;-14,703
31/10/2019;-14,593
01/11/2019;-14,529
02/11/2019;-14,536
03/11/2019;-14,407
04/11/2019;-14,192
05/11/2019;-13,998
06/11/2019;-13,823
07/11/2019;-13,974
08/11/2019;-14,029
09/11/2019;-13,995
10/11/2019;-13,868
11/11/2019;-14,213
12/11/2019;-14,252
13/11/2019;-13,971
14/11/2019;-13,626
15/11/2019;-13,375
16/11/2019;-13,262
17/11/2019;-13,309
18/11/2019;-13,238
19/11/2019;-13,041
20/11/2019;-12,989
21/11/2019;-12,929
22/11/2019;-12,953
23/11/2019;-12,934
24/11/2019;-13,146
25/11/2019;-13,398
26/11/2019;-13,262
27/11/2019;-13,178
28/11/2019;-13,185
29/11/2019;-13,165
30/11/2019;-13,085
01/12/2019;-13,030
02/12/2019;-12,959
03/12/2019;-12,874
04/12/2019;-12,744
05/12/2019;-12,707
06/12/2019;-12,788
07/12/2019;-12,776
08/12/2019;-12,703
09/12/2019;-12,673
10/12/2019;-12,583
11/12/2019;-12,420
12/12/2019;-12,367
13/12/2019;-12,164
14/12/2019;-12,484
15/12/2019;-12,303
16/12/2019;-12,256
17/12/2019;-12,457
18/12/2019;-13,052
