day;ppm
18/09/2019;0,998
19/09/2019;0,973
20/09/2019;1,038
21/09/2019;0,986
22/09/2019;0,883
23/09/2019;0,844
24/09/2019;1,014
25/09/2019;1,086
26/09/2019;1,041
27/09/2019;1,109
28/09/2019;1,133
29/09/2019;1,117
30/09/2019;1,136
01/10/2019;1,098
02/10/2019;1,176
03/10/2019;1,243
04/10/2019;1,242
05/10/2019;1,270
06/10/2019;1,254
07/10/2019;1,150
08/10/2019;0,933
09/10/2019;1,108
10/10/2019;1,151
11/10/2019;1,087
12/10/2019;1,083
13/10/2019;1,093
14/10/2019;1,268
15/10/2019;1,305
16/10/2019;1,205
17/10/2019;1,240
18/10/2019;1,310
19/10/2019;1,351
20/10/2019;1,354
21/10/2019;1,394
22/10/2019;1,423
23/10/2019;1,477
24/10/2019;1,451
25/10/2019;1,262
26/10/2019;1,136
27/10/2019;1,250
28/10/2019;1,287
29/10/2019;1,252
30/10/2019;1,250
31/10/2019;1,331
01/11/2019;1,285
02/11/2019;1,356
03/11/2019;1,008
04/11/2019;1,171
05/11/2019;1,272
06/11/2019;1,328
07/11/2019;1,317
08/11/2019;0,940
09/11/2019;1,070
10/11/2019;0,892
11/11/2019;1,301
12/11/2019;1,129
13/11/2019;0,906
14/11/2019;0,973
15/11/2019;0,785
16/11/2019;0,609
17/11/2019;0,587
18/11/2019;0,793
19/11/2019;0,969
20/11/2019;1,236
21/11/2019;1,194
22/11/2019;1,311
23/11/2019;1,485
24/11/2019;1,406
25/11/2019;
26/11/2019;1,672
27/11/2019;1,831
28/11/2019;1,943
29/11/2019;2,041
30/11/2019;2,107
01/12/2019;2,189
02/12/2019;2,228
03/12/2019;2,174
04/12/2019;2,041
05/12/2019;2,030
06/12/2019;2,080
07/12/2019;2,138
08/12/2019;2,193
09/12/2019;2,184
10/12/2019;2,231
11/12/2019;1,580
12/12/2019;1,575
13/12/2019;1,693
14/12/2019;1,944
15/12/2019;2,019
16/12/2019;
17/12/2019;2,030
18/12/2019;1,717
19/12/2019;
20/12/2019;1,738
21/12/2019;1,879
22/12/2019;2,112
23/12/2019;
24/12/2019;
25/12/2019;2,140
26/12/2019;2,301
27/12/2019;2,375
28/12/2019;2,205
29/12/2019;1,974
30/12/2019;2,149
31/12/2019;2,181
01/01/2020;2,243
02/01/2020;2,333
03/01/2020;2,427
04/01/2020;2,412
05/01/2020;2,335
06/01/2020;2,318
07/01/2020;2,320
08/01/2020;2,328
09/01/2020;2,362
10/01/2020;2,409
11/01/2020;2,435
12/01/2020;2,437
13/01/2020;2,431
14/01/2020;2,428
15/01/2020;2,451
16/01/2020;2,446
17/01/2020;2,478
18/01/2020;2,423
19/01/2020;2,453
20/01/2020;2,287
21/01/2020;2,237
22/01/2020;2,289
23/01/2020;2,334
24/01/2020;2,295
25/01/2020;2,314
26/01/2020;2,387
27/01/2020;2,401
28/01/2020;2,532
29/01/2020;2,524
30/01/2020;2,490
31/01/2020;2,489
01/02/2020;2,542
02/02/2020;2,608
03/02/2020;2,682
04/02/2020;2,634
05/02/2020;2,555
06/02/2020;2,540
07/02/2020;2,591
08/02/2020;2,628
09/02/2020;2,639
10/02/2020;2,584
11/02/2020;2,695
12/02/2020;2,776
13/02/2020;2,724
14/02/2020;2,694
15/02/2020;2,708
16/02/2020;2,738
17/02/2020;2,786
18/02/2020;2,816
19/02/2020;2,763
20/02/2020;2,614
21/02/2020;2,664
22/02/2020;2,711
23/02/2020;2,873
24/02/2020;2,855
25/02/2020;2,888
26/02/2020;2,977
27/02/2020;3,009
28/02/2020;3,000
29/02/2020;3,007
01/03/2020;2,977
02/03/2020;3,108
03/03/2020;3,054
04/03/2020;2,979
05/03/2020;2,822
06/03/2020;2,865
07/03/2020;2,739
08/03/2020;2,712
09/03/2020;2,696
10/03/2020;2,755
11/03/2020;2,796
12/03/2020;2,799
13/03/2020;2,863
14/03/2020;2,883
15/03/2020;2,932
16/03/2020;3,017
17/03/2020;3,039
18/03/2020;3,077
19/03/2020;3,096
20/03/2020;3,172
21/03/2020;3,189
22/03/2020;3,207
23/03/2020;3,134
24/03/2020;3,007
25/03/2020;2,883
26/03/2020;2,881
27/03/2020;2,926
