day;ppm
15/08/2019;34,913
16/08/2019;34,885
17/08/2019;34,848
18/08/2019;35,105
19/08/2019;35,187
20/08/2019;35,387
21/08/2019;35,391
22/08/2019;35,563
23/08/2019;35,586
24/08/2019;35,623
25/08/2019;35,731
26/08/2019;36,267
27/08/2019;36,044
28/08/2019;35,925
29/08/2019;35,942
30/08/2019;36,014
31/08/2019;36,035
01/09/2019;36,074
02/09/2019;36,174
03/09/2019;36,008
04/09/2019;35,856
05/09/2019;35,873
06/09/2019;36,086
07/09/2019;36,100
08/09/2019;36,087
09/09/2019;36,385
10/09/2019;36,448
11/09/2019;36,465
12/09/2019;36,394
13/09/2019;36,051
14/09/2019;36,135
15/09/2019;36,444
16/09/2019;36,568
17/09/2019;36,583
18/09/2019;36,425
19/09/2019;36,423
20/09/2019;36,552
21/09/2019;36,557
22/09/2019;36,625
23/09/2019;36,962
24/09/2019;36,668
25/09/2019;36,730
26/09/2019;36,963
27/09/2019;37,233
28/09/2019;37,632
29/09/2019;37,804
30/09/2019;37,912
01/10/2019;38,034
02/10/2019;37,979
03/10/2019;38,132
04/10/2019;38,162
05/10/2019;38,176
06/10/2019;38,179
07/10/2019;38,217
08/10/2019;38,030
09/10/2019;38,175
10/10/2019;38,418
11/10/2019;38,505
12/10/2019;38,712
13/10/2019;38,673
14/10/2019;38,743
15/10/2019;38,836
16/10/2019;38,865
17/10/2019;38,900
18/10/2019;38,936
19/10/2019;38,955
20/10/2019;39,027
21/10/2019;39,376
22/10/2019;39,403
23/10/2019;39,420
24/10/2019;39,536
25/10/2019;39,577
26/10/2019;39,510
27/10/2019;39,681
28/10/2019;39,790
29/10/2019;39,802
30/10/2019;39,653
31/10/2019;39,641
01/11/2019;39,741
02/11/2019;39,858
03/11/2019;40,149
04/11/2019;40,346
05/11/2019;40,330
06/11/2019;40,455
07/11/2019;40,626
08/11/2019;40,785
09/11/2019;41,131
10/11/2019;41,302
11/11/2019;41,819
12/11/2019;43,434
13/11/2019;45,443
14/11/2019;47,217
15/11/2019;47,718
16/11/2019;48,012
17/11/2019;48,755
18/11/2019;48,895
19/11/2019;48,656
20/11/2019;47,932
21/11/2019;47,386
22/11/2019;46,812
23/11/2019;46,387
24/11/2019;
25/11/2019;
26/11/2019;45,766
27/11/2019;44,783
28/11/2019;43,846
29/11/2019;43,153
30/11/2019;42,680
01/12/2019;42,067
02/12/2019;41,382
03/12/2019;40,577
04/12/2019;40,211
05/12/2019;40,175
06/12/2019;40,119
07/12/2019;40,002
08/12/2019;39,824
09/12/2019;39,700
10/12/2019;39,802
11/12/2019;39,358
12/12/2019;39,567
13/12/2019;39,943
14/12/2019;40,120
15/12/2019;40,439
16/12/2019;40,396
17/12/2019;40,337
18/12/2019;40,129
19/12/2019;40,977
20/12/2019;42,108
21/12/2019;42,405
22/12/2019;44,718
23/12/2019;
24/12/2019;45,641
25/12/2019;46,916
26/12/2019;46,769
27/12/2019;45,510
28/12/2019;44,334
29/12/2019;43,092
30/12/2019;42,206
31/12/2019;41,323
01/01/2020;40,592
02/01/2020;39,716
03/01/2020;39,272
04/01/2020;39,099
05/01/2020;39,096
06/01/2020;39,081
07/01/2020;38,835
08/01/2020;38,986
09/01/2020;39,138
10/01/2020;39,244
11/01/2020;39,287
12/01/2020;39,393
13/01/2020;39,483
14/01/2020;39,525
15/01/2020;39,611
16/01/2020;39,654
17/01/2020;39,806
18/01/2020;39,892
19/01/2020;39,948
20/01/2020;40,065
21/01/2020;40,258
22/01/2020;40,350
23/01/2020;40,444
24/01/2020;40,481
25/01/2020;40,516
26/01/2020;40,610
27/01/2020;40,593
28/01/2020;40,618
29/01/2020;40,685
30/01/2020;40,640
31/01/2020;40,601
01/02/2020;40,634
02/02/2020;40,476
03/02/2020;40,173
04/02/2020;40,172
05/02/2020;40,371
06/02/2020;40,538
07/02/2020;40,389
08/02/2020;40,322
09/02/2020;40,407
10/02/2020;40,257
11/02/2020;39,883
12/02/2020;39,997
13/02/2020;40,114
14/02/2020;40,343
15/02/2020;40,337
16/02/2020;40,404
17/02/2020;40,496
18/02/2020;40,419
19/02/2020;40,423
20/02/2020;40,525
21/02/2020;40,087
22/02/2020;40,073
23/02/2020;39,899
24/02/2020;39,566
25/02/2020;39,780
26/02/2020;40,064
27/02/2020;40,276
28/02/2020;40,571
29/02/2020;40,645
01/03/2020;40,821
02/03/2020;40,983
03/03/2020;41,415
04/03/2020;41,704
05/03/2020;42,155
06/03/2020;42,393
07/03/2020;42,542
08/03/2020;42,743
09/03/2020;42,688
10/03/2020;42,422
11/03/2020;41,900
12/03/2020;41,583
13/03/2020;41,317
14/03/2020;41,173
15/03/2020;40,997
16/03/2020;40,881
17/03/2020;40,807
18/03/2020;40,784
19/03/2020;40,829
20/03/2020;40,719
21/03/2020;40,781
22/03/2020;40,855
23/03/2020;40,904
24/03/2020;41,022
25/03/2020;40,842
26/03/2020;40,782
27/03/2020;40,735
28/03/2020;40,919
29/03/2020;40,956
30/03/2020;40,892
31/03/2020;40,843
01/04/2020;41,039
02/04/2020;41,387
03/04/2020;41,414
04/04/2020;41,322
05/04/2020;41,470
06/04/2020;41,489
07/04/2020;41,448
08/04/2020;41,504
09/04/2020;41,399
10/04/2020;41,422
11/04/2020;41,441
12/04/2020;41,504
13/04/2020;41,573
14/04/2020;41,748
15/04/2020;41,752
16/04/2020;41,628
17/04/2020;41,570
18/04/2020;41,662
19/04/2020;41,576
20/04/2020;41,546
21/04/2020;41,514
22/04/2020;41,759
23/04/2020;41,965
24/04/2020;42,103
25/04/2020;41,954
26/04/2020;41,910
27/04/2020;41,849
28/04/2020;41,742
29/04/2020;41,948
30/04/2020;41,779
01/05/2020;41,673
02/05/2020;41,471
03/05/2020;41,442
04/05/2020;41,214
05/05/2020;40,921
06/05/2020;40,996
07/05/2020;40,898
08/05/2020;40,892
09/05/2020;40,858
10/05/2020;40,925
11/05/2020;41,028
12/05/2020;41,100
13/05/2020;41,228
14/05/2020;41,372
15/05/2020;41,418
16/05/2020;41,425
17/05/2020;41,458
18/05/2020;41,420
19/05/2020;41,567
20/05/2020;41,654
21/05/2020;41,506
22/05/2020;41,158
23/05/2020;41,334
24/05/2020;41,421
25/05/2020;41,410
26/05/2020;41,339
27/05/2020;40,823
28/05/2020;40,988
29/05/2020;41,089
30/05/2020;41,348
31/05/2020;41,518
01/06/2020;41,525
02/06/2020;41,406
03/06/2020;41,482
04/06/2020;41,608
05/06/2020;41,750
06/06/2020;41,549
07/06/2020;41,556
08/06/2020;41,726
09/06/2020;41,848
10/06/2020;42,042
11/06/2020;42,172
12/06/2020;42,085
13/06/2020;41,982
14/06/2020;42,067
15/06/2020;42,048
16/06/2020;41,825
17/06/2020;41,935
18/06/2020;42,007
19/06/2020;42,019
20/06/2020;
21/06/2020;
22/06/2020;41,872
23/06/2020;41,873
24/06/2020;41,898
25/06/2020;41,779
26/06/2020;41,734
27/06/2020;41,585
28/06/2020;41,667
29/06/2020;41,783
30/06/2020;41,735
01/07/2020;41,643
02/07/2020;41,583
03/07/2020;41,453
04/07/2020;41,847
05/07/2020;41,855
06/07/2020;41,281
07/07/2020;40,857
08/07/2020;40,951
09/07/2020;41,094
10/07/2020;41,263
11/07/2020;41,344
12/07/2020;41,373
13/07/2020;41,384
14/07/2020;41,410
15/07/2020;41,557
16/07/2020;41,548
17/07/2020;41,630
18/07/2020;41,571
19/07/2020;41,518
20/07/2020;41,667
21/07/2020;41,790
22/07/2020;42,014
23/07/2020;41,966
24/07/2020;42,131
25/07/2020;42,110
26/07/2020;42,175
27/07/2020;42,344
28/07/2020;42,498
29/07/2020;42,622
30/07/2020;42,744
31/07/2020;42,973
01/08/2020;42,520
02/08/2020;42,491
03/08/2020;42,583
04/08/2020;
05/08/2020;42,607
06/08/2020;42,380
07/08/2020;42,091
08/08/2020;41,472
09/08/2020;41,691
10/08/2020;41,653
11/08/2020;41,821
12/08/2020;41,958
13/08/2020;41,858
14/08/2020;41,919
15/08/2020;41,870
16/08/2020;42,027
17/08/2020;42,316
18/08/2020;42,451
19/08/2020;42,368
20/08/2020;42,502
21/08/2020;42,184
22/08/2020;42,015
23/08/2020;42,099
24/08/2020;42,297
25/08/2020;42,393
26/08/2020;42,288
27/08/2020;42,344
28/08/2020;42,350
29/08/2020;42,568
30/08/2020;42,596
31/08/2020;42,842
01/09/2020;42,871
02/09/2020;42,990
03/09/2020;43,013
04/09/2020;43,107
05/09/2020;43,132
06/09/2020;43,268
07/09/2020;43,245
08/09/2020;43,217
09/09/2020;43,374
10/09/2020;43,383
11/09/2020;43,301
12/09/2020;43,142
13/09/2020;43,082
14/09/2020;42,963
15/09/2020;42,968
16/09/2020;42,844
17/09/2020;42,727
18/09/2020;42,802
19/09/2020;42,705
20/09/2020;42,448
21/09/2020;42,585
22/09/2020;42,920
23/09/2020;43,199
24/09/2020;43,348
25/09/2020;43,558
26/09/2020;43,630
27/09/2020;43,769
28/09/2020;43,827
29/09/2020;43,872
30/09/2020;43,744
01/10/2020;43,675
02/10/2020;43,846
03/10/2020;44,036
04/10/2020;44,222
05/10/2020;44,282
06/10/2020;44,346
07/10/2020;44,235
08/10/2020;43,985
09/10/2020;44,016
10/10/2020;43,982
11/10/2020;44,002
12/10/2020;44,300
13/10/2020;44,657
14/10/2020;44,929
15/10/2020;44,834
16/10/2020;44,754
17/10/2020;44,607
18/10/2020;44,469
19/10/2020;44,382
20/10/2020;44,237
21/10/2020;44,149
22/10/2020;44,094
23/10/2020;44,016
24/10/2020;44,079
25/10/2020;44,099
26/10/2020;44,045
27/10/2020;44,169
28/10/2020;44,600
29/10/2020;44,311
30/10/2020;44,200
31/10/2020;44,495
01/11/2020;44,628
02/11/2020;44,615
03/11/2020;44,722
04/11/2020;44,613
05/11/2020;44,727
06/11/2020;44,653
07/11/2020;44,407
08/11/2020;44,311
09/11/2020;44,452
10/11/2020;44,480
11/11/2020;44,526
12/11/2020;44,236
13/11/2020;44,190
14/11/2020;44,246
15/11/2020;44,265
16/11/2020;44,330
17/11/2020;44,541
18/11/2020;44,614
19/11/2020;44,360
20/11/2020;44,382
21/11/2020;44,477
22/11/2020;44,733
23/11/2020;44,807
24/11/2020;44,861
25/11/2020;44,991
26/11/2020;45,132
27/11/2020;45,323
28/11/2020;45,195
29/11/2020;44,977
30/11/2020;44,556
01/12/2020;44,377
02/12/2020;44,294
03/12/2020;
04/12/2020;44,136
05/12/2020;44,314
06/12/2020;44,476
07/12/2020;44,342
08/12/2020;44,665
09/12/2020;44,913
10/12/2020;45,202
11/12/2020;
12/12/2020;
13/12/2020;
14/12/2020;
15/12/2020;
16/12/2020;
17/12/2020;
18/12/2020;
19/12/2020;
20/12/2020;
21/12/2020;
22/12/2020;
23/12/2020;
24/12/2020;44,518
25/12/2020;44,305
26/12/2020;44,338
27/12/2020;44,697
28/12/2020;44,703
29/12/2020;44,665
30/12/2020;44,780
31/12/2020;44,866
01/01/2021;45,007
02/01/2021;45,159
03/01/2021;45,031
04/01/2021;44,844
05/01/2021;45,022
06/01/2021;45,376
07/01/2021;45,534
08/01/2021;45,630
09/01/2021;45,453
10/01/2021;45,377
11/01/2021;45,274
12/01/2021;45,087
13/01/2021;44,967
14/01/2021;44,839
15/01/2021;44,869
16/01/2021;44,772
17/01/2021;44,926
18/01/2021;45,173
19/01/2021;45,087
20/01/2021;45,007
21/01/2021;
22/01/2021;45,068
23/01/2021;45,227
24/01/2021;45,291
25/01/2021;45,803
26/01/2021;46,094
27/01/2021;46,407
28/01/2021;46,669
29/01/2021;46,832
30/01/2021;46,922
31/01/2021;46,956
01/02/2021;46,969
02/02/2021;46,985
03/02/2021;46,474
04/02/2021;46,209
05/02/2021;46,070
06/02/2021;45,838
07/02/2021;45,692
08/02/2021;45,907
09/02/2021;46,045
10/02/2021;46,388
11/02/2021;46,256
12/02/2021;46,044
13/02/2021;46,016
14/02/2021;46,031
15/02/2021;46,140
16/02/2021;45,640
17/02/2021;
18/02/2021;
19/02/2021;
20/02/2021;
21/02/2021;
22/02/2021;44,520
23/02/2021;43,195
24/02/2021;42,024
25/02/2021;40,938
26/02/2021;41,396
27/02/2021;40,506
28/02/2021;39,656
01/03/2021;38,891
02/03/2021;38,306
03/03/2021;37,567
04/03/2021;36,753
05/03/2021;36,242
06/03/2021;36,033
07/03/2021;35,410
08/03/2021;34,968
09/03/2021;34,714
10/03/2021;34,300
11/03/2021;33,702
12/03/2021;33,212
13/03/2021;32,810
14/03/2021;32,658
15/03/2021;32,495
16/03/2021;32,517
17/03/2021;32,367
18/03/2021;32,649
19/03/2021;32,810
20/03/2021;32,674
21/03/2021;32,521
22/03/2021;32,459
23/03/2021;
24/03/2021;
25/03/2021;
26/03/2021;
27/03/2021;32,012
28/03/2021;31,721
29/03/2021;31,403
30/03/2021;31,131
31/03/2021;30,823
01/04/2021;30,626
02/04/2021;30,263
03/04/2021;30,177
04/04/2021;30,140
05/04/2021;30,043
06/04/2021;29,979
07/04/2021;30,183
08/04/2021;30,221
09/04/2021;30,310
10/04/2021;30,425
11/04/2021;30,629
12/04/2021;30,843
13/04/2021;31,048
14/04/2021;31,271
15/04/2021;31,530
16/04/2021;31,846
17/04/2021;31,993
18/04/2021;32,353
19/04/2021;32,654
20/04/2021;32,924
21/04/2021;32,905
22/04/2021;33,049
23/04/2021;33,052
24/04/2021;32,668
25/04/2021;32,511
26/04/2021;32,606
27/04/2021;32,750
28/04/2021;32,872
29/04/2021;32,858
30/04/2021;32,904
